"GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"36105",0.9308,0.8648,0.8176,0.7138,0.9308,2018,"AL"
"36106",0.1179,0.195,0.9135,0.8585,0.5204,2018,"AL"
"36107",0.9387,0.7987,0.9701,0.8931,0.9827,2018,"AL"
"36108",0.9796,0.9796,0.9874,0.9025,1,2018,"AL"
"36109",0.1494,0.6431,0.8333,0.6053,0.5079,2018,"AL"
"36110",0.9544,0.9324,0.9481,0.9135,0.9921,2018,"AL"
"36111",0.4088,0.6824,0.8302,0.6289,0.6808,2018,"AL"
"36112",0.011,0,0.2516,0.1132,0.0063,2018,"AL"
"36113",0.1808,0.044,0.9544,0.3318,0.2201,2018,"AL"
"36115",0.0299,0.5487,0.3836,0.1431,0.0849,2018,"AL"
"36116",0.544,0.5613,0.9921,0.8789,0.8695,2018,"AL"
"36117",0.1258,0.3381,0.9575,0.7075,0.5126,2018,"AL"
"36201",0.967,0.9418,0.7201,0.9292,0.9843,2018,"AL"
"36203",0.2186,0.4182,0.9088,0.6792,0.5645,2018,"AL"
"36205",0.6745,0.0786,0.3805,0.7642,0.5629,2018,"AL"
"36206",0.6211,0.9434,0.8459,0.7516,0.8931,2018,"AL"
"36207",0.1934,0.6399,0.7909,0.6604,0.5362,2018,"AL"
"36250",0.1274,0.3962,0.511,0.1557,0.1415,2018,"AL"
"36251",0.7594,0.3443,0.6572,0.7956,0.7642,2018,"AL"
"36255",0.3223,0.2704,0.173,0.0818,0.1038,2018,"AL"
"36256",0.2327,0.1258,0.1368,0.1462,0.0723,2018,"AL"
"36258",0.2484,0.184,0.7107,0.0362,0.1195,2018,"AL"
"36260",0.5613,0.9072,0.1808,0.7358,0.695,2018,"AL"
"36262",0.5566,0.9088,0.0377,0.673,0.5991,2018,"AL"
"36263",0.8506,0.1557,0.055,0.2044,0.2909,2018,"AL"
"36264",0.8223,0.794,0.5047,0.7264,0.8302,2018,"AL"
"36265",0.4324,0.2626,0.5314,0.816,0.5975,2018,"AL"
"36266",0.6399,0.7862,0.2579,0.6903,0.6792,2018,"AL"
"36267",0.1667,0,0,0.1274,0.011,2018,"AL"
"36268",0.2406,0.6242,0.6682,0.5346,0.4748,2018,"AL"
"36269",0.3255,0.6918,0.4025,0.566,0.4953,2018,"AL"
"36271",0.3522,0.2925,0.0833,0.3255,0.1871,2018,"AL"
"36272",0.6777,0.8145,0.3428,0.5063,0.6462,2018,"AL"
"36273",0.3412,0.3003,0.0519,0.1352,0.1116,2018,"AL"
"36274",0.4198,0.5975,0.6604,0.9198,0.7469,2018,"AL"
"36276",0.8978,0.0708,0.2406,0.7893,0.6368,2018,"AL"
"36277",0.4638,0.7516,0.7531,0.3868,0.5786,2018,"AL"
"36278",0.4717,0.6447,0.2469,0.8852,0.6698,2018,"AL"
"36279",0.1541,0.2516,0.4701,0.3758,0.1997,2018,"AL"
"36280",0.3286,0.5299,0.489,0.4748,0.4324,2018,"AL"
"36301",0.5456,0.8396,0.7972,0.7657,0.827,2018,"AL"
"36303",0.4607,0.7406,0.8113,0.8019,0.7799,2018,"AL"
"36305",0.0881,0.4733,0.6321,0.5723,0.3239,2018,"AL"
"36310",0.6352,0.7123,0.305,0.9591,0.8208,2018,"AL"
"36311",0.6022,0.7814,0.5173,0.3412,0.555,2018,"AL"
"36312",0.2736,0.717,0.1918,0.4984,0.3569,2018,"AL"
"36313",0.0975,0.4167,0.1572,0.0833,0.0535,2018,"AL"
"36314",0.2704,0.0943,0.0314,0.1132,0.0487,2018,"AL"
"36316",0.1164,0.0896,0.4308,0.0692,0.0409,2018,"AL"
"36317",0.8852,0.6038,0.3491,0.3459,0.6085,2018,"AL"
"36318",0.6619,0.9465,0.2925,0.6022,0.728,2018,"AL"
"36319",0.5157,0.6714,0.4135,0.184,0.3821,2018,"AL"
"36320",0.673,0.4292,0.6101,0.5912,0.6447,2018,"AL"
"36321",0.6761,0.4151,0.7516,0.261,0.5267,2018,"AL"
"36322",0.5786,0.5566,0.9308,0.9182,0.8648,2018,"AL"
"36323",0.7107,0.7138,0.6777,0.8695,0.8585,2018,"AL"
"36330",0.2091,0.5739,0.8899,0.6619,0.5708,2018,"AL"
"36340",0.9403,0.9874,0.7437,0.6761,0.9528,2018,"AL"
"36343",0.8208,0.5708,0.3412,0.3569,0.5833,2018,"AL"
"36344",0.6478,0.4858,0.6447,0.7925,0.75,2018,"AL"
"36345",0.2233,0.5346,0.6792,0.4623,0.4135,2018,"AL"
"36346",0.4921,0.9969,0.1179,0.3066,0.5094,2018,"AL"
"36350",0.4654,0.7642,0.2469,0.2217,0.3506,2018,"AL"
"36351",0.2862,0.6965,0.5896,0.3884,0.4308,2018,"AL"
"36352",0.3443,0.2028,0.6494,0.3962,0.3443,2018,"AL"
"36353",0.305,0.6352,0.7327,0.1997,0.3726,2018,"AL"
"36360",0.5236,0.923,0.717,0.739,0.8223,2018,"AL"
"36362",0.4151,0.0692,0.2752,0.5865,0.3113,2018,"AL"
"36370",0.4953,0.8789,0.0928,0.2233,0.3396,2018,"AL"
"36371",0.2799,0.8192,0.7233,0.0849,0.2956,2018,"AL"
"36373",0.3978,0.4575,0.4733,0.3365,0.3805,2018,"AL"
"36374",0.2437,0.3286,0.1164,0.2704,0.1494,2018,"AL"
"36375",0.7704,0.5173,0.6557,0.4025,0.6258,2018,"AL"
"36376",0.533,0.4371,0.6352,0.6981,0.6384,2018,"AL"
"36401",0.8035,0.945,0.4292,0.7327,0.8664,2018,"AL"
"36420",0.4497,0.8255,0.544,0.7296,0.7044,2018,"AL"
"36421",0.4104,0.8129,0.5881,0.8601,0.7453,2018,"AL"
"36425",0.9025,0.1792,0.4906,0.3994,0.5865,2018,"AL"
"36426",0.7154,0.7626,0.8082,0.7311,0.8506,2018,"AL"
"36432",0.827,0.7201,0.2264,0.695,0.7327,2018,"AL"
"36435",0.816,0.066,0.5519,0.2028,0.3679,2018,"AL"
"36436",0.1242,0.1588,0.2516,0.217,0.0959,2018,"AL"
"36439",0.5912,0.6509,0.1195,0.0425,0.1745,2018,"AL"
"36441",0.7987,0.6321,0.2343,0.467,0.6006,2018,"AL"
"36442",0.5723,0.6792,0.1494,0.7028,0.5755,2018,"AL"
"36444",0.9811,0.3852,0.2453,0.1887,0.5613,2018,"AL"
"36445",0.923,0.6604,0.7374,0.4497,0.7893,2018,"AL"
"36446",0.9906,0.1101,0.3962,0.2877,0.5849,2018,"AL"
"36451",0.5142,0.8302,0.3192,0.6824,0.6604,2018,"AL"
"36453",0.6085,0.5645,0.3899,0.2563,0.4371,2018,"AL"
"36454",0.0472,0.2044,0,0,0.0126,2018,"AL"
"36455",0.6525,0.3947,0.1981,0.1368,0.2642,2018,"AL"
"36456",0.5267,0.7799,0.2626,0.5047,0.522,2018,"AL"
"36460",0.7547,0.6022,0.3962,0.8522,0.7956,2018,"AL"
"36467",0.7217,0.9497,0.2091,0.9277,0.8632,2018,"AL"
"36470",0.8491,0.0173,0.4638,0,0.066,2018,"AL"
"36471",0.8428,0.2547,0.4811,0.577,0.6525,2018,"AL"
"36473",0.1572,0.9182,0,0.077,0.1132,2018,"AL"
"36474",0.7437,0.6274,0.7594,0.3097,0.6399,2018,"AL"
"36475",0.739,0.8522,0.2972,0.2358,0.5409,2018,"AL"
"36476",0.3459,0.3365,0.5928,0.1069,0.2013,2018,"AL"
"36477",0.9057,0.9953,0.5299,0.3648,0.8318,2018,"AL"
"36480",0.7846,0.2484,0.2311,0.555,0.5283,2018,"AL"
"36481",0.989,0.0393,0.5236,0.3726,0.5723,2018,"AL"
"36482",0.9245,0.1116,0.4214,0.2956,0.4969,2018,"AL"
"36483",0.316,0.7343,0.2201,0.0299,0.1321,2018,"AL"
"36502",0.9261,0.4308,0.7233,0.8821,0.9072,2018,"AL"
"36505",0.6336,0.3349,0.3931,0.0236,0.1792,2018,"AL"
"36507",0.2987,0.4245,0.6478,0.923,0.673,2018,"AL"
"36509",0.8176,0.6808,0.9764,0.6431,0.8852,2018,"AL"
"36511",0.7689,0.9277,0,0.1038,0.3836,2018,"AL"
"36512",0.4701,0.4748,0.3176,0,0.1211,2018,"AL"
"36513",0.8742,0.9811,0.1745,0.1321,0.5377,2018,"AL"
"36518",0.2469,0.3664,0.7657,0.2421,0.3145,2018,"AL"
"36521",0.3601,0.5959,0.1368,0.3208,0.2736,2018,"AL"
"36522",0.5425,0.294,0.6116,0.6525,0.5802,2018,"AL"
"36523",0.6258,0.3648,0.1211,0.3208,0.3349,2018,"AL"
"36524",0.934,0.9261,0.3774,0.5409,0.8396,2018,"AL"
"36525",0.4277,0.1604,0.4214,0.2343,0.2531,2018,"AL"
"36526",0.0833,0.1808,0.6132,0.6274,0.261,2018,"AL"
"36527",0.022,0.1462,0.6635,0.5362,0.173,2018,"AL"
"36528",0.0409,0.1745,0.0865,0.2799,0.055,2018,"AL"
"36529",0.4135,0.7689,0.1368,0.5991,0.4733,2018,"AL"
"36530",0.2642,0.5849,0.0519,0.2358,0.1714,2018,"AL"
"36532",0.1022,0.5456,0.6289,0.6258,0.3789,2018,"AL"
"36535",0.2123,0.3113,0.6541,0.6415,0.4355,2018,"AL"
"36538",0.9764,0.3601,0.4858,0.6085,0.8003,2018,"AL"
"36539",0.6871,0.6211,0.6855,0.3616,0.6148,2018,"AL"
"36540",0.9921,0.0928,0.4497,0.7484,0.8192,2018,"AL"
"36541",0.5031,0.7437,0.4182,0.6777,0.6415,2018,"AL"
"36542",0.0959,0.283,0.0881,0.4858,0.1305,2018,"AL"
"36543",0.0739,0.077,0,0.0346,0.0173,2018,"AL"
"36544",0.8255,0.2075,0.8601,0.7406,0.816,2018,"AL"
"36545",0.9151,0.684,0.7358,0.9701,0.956,2018,"AL"
"36548",0.1525,0.3585,0.3522,0.2437,0.1667,2018,"AL"
"36549",0.0535,0.4261,0.555,0.1635,0.1289,2018,"AL"
"36550",0.228,0.0252,0.4984,0.3035,0.1101,2018,"AL"
"36551",0.2453,0.1447,0.5204,0.8066,0.456,2018,"AL"
"36553",0.5393,0.1336,0.4937,0.2469,0.2987,2018,"AL"
"36555",0.0566,0.3176,0.1855,0.0314,0.0283,2018,"AL"
"36556",0.3868,0.9591,0.3239,0.0393,0.2767,2018,"AL"
"36558",0.5739,0.7594,0.6085,0.4151,0.5912,2018,"AL"
"36559",0,0.0865,0,0,0.0047,2018,"AL"
"36560",0.7909,0.544,0.8695,0.7044,0.8333,2018,"AL"
"36561",0.0676,0.1132,0.272,0.5503,0.1431,2018,"AL"
"36562",0.8286,0.6368,0.1871,0.6714,0.6997,2018,"AL"
"36564",0.0079,0.0472,0,0,0.0031,2018,"AL"
"36567",0.3994,0.4403,0.7374,0.8506,0.7075,2018,"AL"
"36568",0.456,0.434,0.2925,0.3664,0.3648,2018,"AL"
"36569",0.4355,0.6336,0.2107,0.1085,0.2075,2018,"AL"
"36571",0.3129,0.5786,0.2217,0.6462,0.4465,2018,"AL"
"36572",0.1855,0.239,0.5252,0.3695,0.2264,2018,"AL"
"36574",0.1384,0.7484,0.0991,0.0896,0.0865,2018,"AL"
"36575",0.2248,0.2893,0.6462,0.5928,0.4057,2018,"AL"
"36576",0.1871,0.0267,0.6667,0.239,0.0991,2018,"AL"
"36578",0.0519,0.3978,0.033,0.0204,0.022,2018,"AL"
"36579",0.3648,0.3428,0.2547,0.2689,0.2547,2018,"AL"
"36580",0.4418,0.4984,0.7877,0.7814,0.7107,2018,"AL"
"36581",0.1148,0.0755,0.5079,0.1006,0.0582,2018,"AL"
"36582",0.2594,0.7107,0.6195,0.8302,0.6478,2018,"AL"
"36583",0.772,0.8318,0.1509,0.0566,0.3208,2018,"AL"
"36584",0.4465,0.4544,0.3208,0.5802,0.4811,2018,"AL"
"36585",0.6981,0.989,0.3349,0.4764,0.7296,2018,"AL"
"36587",0.5079,0.4858,0.3381,0.7123,0.5818,2018,"AL"
"36590",NA,NA,NA,NA,NA,2018,"AL"
"36602",0.3836,0.272,0.3538,0.9387,0.6069,2018,"AL"
"36603",0.9591,0.217,0.8349,0.9418,0.9277,2018,"AL"
"36604",0.2044,0.1682,0.3679,0.7799,0.3868,2018,"AL"
"36605",0.8129,0.7311,0.8758,0.8318,0.9182,2018,"AL"
"36606",0.5472,0.5016,0.7704,0.7374,0.717,2018,"AL"
"36607",0.684,0.4009,0.4465,0.9654,0.8176,2018,"AL"
"36608",0.1777,0.1305,0.8994,0.7972,0.4984,2018,"AL"
"36609",0.2154,0.3884,0.9119,0.6682,0.5472,2018,"AL"
"36610",0.9827,0.9104,0.8412,0.5645,0.9403,2018,"AL"
"36611",0.8145,0.7767,0.3947,0.7579,0.8239,2018,"AL"
"36612",0.9843,0.8711,0.8758,0.7091,0.9654,2018,"AL"
"36613",0.5943,0.6667,0.8019,0.7547,0.794,2018,"AL"
"36615",NA,NA,NA,NA,NA,2018,"AL"
"36616",0,0,0.5928,0,0,2018,"AL"
"36617",0.8805,0.8553,0.9072,0.8664,0.9544,2018,"AL"
"36618",0.467,0.3129,0.8821,0.6965,0.6745,2018,"AL"
"36619",0.2201,0.3553,0.8585,0.5676,0.489,2018,"AL"
"36688",0.4072,0.0142,0.2594,0.1132,0.0377,2018,"AL"
"36693",0.0692,0.4811,0.783,0.6478,0.4025,2018,"AL"
"36695",0.0912,0.1934,0.7767,0.6069,0.3223,2018,"AL"
"36701",0.7767,0.8679,0.8003,0.9261,0.934,2018,"AL"
"36703",0.9355,0.7783,0.4969,0.9843,0.9575,2018,"AL"
"36720",1,0.9292,0.5833,0.3978,0.8994,2018,"AL"
"36722",0.8931,0.2814,0.327,0.077,0.3459,2018,"AL"
"36723",0.8711,0.9717,0.5928,0.3632,0.7862,2018,"AL"
"36726",0.8459,0.7248,0.9513,0.9874,0.9748,2018,"AL"
"36727",0,0.489,1,0.0252,0.0881,2018,"AL"
"36728",0.8082,0.5204,0.4701,0.2893,0.5597,2018,"AL"
"36732",0.5928,0.8601,0.4261,0.8239,0.7752,2018,"AL"
"36736",0.9088,0.7217,0.5393,0.5566,0.7846,2018,"AL"
"36738",0.8616,0.4654,0.4858,0.1714,0.5016,2018,"AL"
"36740",0.8443,0.7579,0.4591,0.6745,0.8019,2018,"AL"
"36742",0.2028,0.1887,0.3506,0.1808,0.1368,2018,"AL"
"36744",0.8758,0.8664,0.4623,1,0.9701,2018,"AL"
"36748",0.5314,0.6557,0.7421,0.8412,0.7783,2018,"AL"
"36749",0.8648,0.0582,0.2673,0.3553,0.4009,2018,"AL"
"36750",0.3585,0.8884,0.2752,0.522,0.5157,2018,"AL"
"36751",0.9937,0.8428,0.5708,0.3947,0.8616,2018,"AL"
"36752",0.3192,0.316,0.3145,0.2138,0.2233,2018,"AL"
"36753",0.4984,0.489,0.5928,0.2484,0.4088,2018,"AL"
"36754",0.6604,0.1289,0.5629,0.0645,0.2107,2018,"AL"
"36756",0.9686,0.8176,0.8884,0.9921,0.9969,2018,"AL"
"36758",0.6903,0.8082,0.7469,0.1965,0.6053,2018,"AL"
"36759",0.9292,0.2358,0.4544,0.2091,0.5236,2018,"AL"
"36761",0.9167,0.9906,0.5362,0.9607,0.9811,2018,"AL"
"36763",0.9701,0.8836,0.4324,0.2013,0.7311,2018,"AL"
"36765",0.9418,0.7013,0.5204,0.6509,0.8428,2018,"AL"
"36766",0.7453,0.3679,0.5503,0.4025,0.566,2018,"AL"
"36767",0.978,0.934,0.5377,0.7154,0.9371,2018,"AL"
"36768",0.9733,0.4843,0.4796,0.3836,0.7154,2018,"AL"
"36769",0.783,0.2233,0.8412,0.6101,0.7186,2018,"AL"
"36773",0.7123,0.9858,0.5409,0.228,0.6777,2018,"AL"
"36775",0.7893,0.6305,0.5566,0.2814,0.5959,2018,"AL"
"36776",0.6038,0.8726,0.5487,0.2579,0.5519,2018,"AL"
"36782",0.6447,0.8978,0.3758,0.294,0.5739,2018,"AL"
"36783",0.3003,0.4355,0.3915,0.456,0.3553,2018,"AL"
"36784",0.5582,0.5896,0.7186,0.8994,0.8097,2018,"AL"
"36785",0.8333,0.8506,0.5189,0.5959,0.7909,2018,"AL"
"36786",0.9575,0.9654,0.5283,0.706,0.9324,2018,"AL"
"36790",0.7358,0.4701,0.077,0.3129,0.3899,2018,"AL"
"36792",0.2846,0.0991,0.1604,0.0755,0.0597,2018,"AL"
"36793",0.7799,0.728,0,0.0912,0.2893,2018,"AL"
"36801",0.3632,0.445,0.945,0.989,0.8475,2018,"AL"
"36804",0.2547,0.5566,0.7642,0.7594,0.6195,2018,"AL"
"36830",0.1965,0.0912,0.8601,0.8475,0.5063,2018,"AL"
"36832",0.6085,0.0283,0.9025,0.9465,0.6934,2018,"AL"
"36849",0.4245,0.011,0.6903,0.1132,0.0802,2018,"AL"
"36850",0.8522,0.8774,0.7689,0.761,0.9167,2018,"AL"
"36852",0.6635,0.9119,0.2044,0.6038,0.6887,2018,"AL"
"36853",0.4434,0.4434,0.2406,0.9733,0.6761,2018,"AL"
"36854",0.2264,0.6887,0.6352,0.8113,0.6132,2018,"AL"
"36855",0.7783,0.3931,0.3396,0.511,0.5943,2018,"AL"
"36856",0.195,0.3412,0.8475,0.445,0.3852,2018,"AL"
"36858",0.261,0.5142,0.3616,0.1824,0.2091,2018,"AL"
"36859",0.1667,0.0472,0.5928,0,0.0267,2018,"AL"
"36860",0.9009,0.9214,0.4984,0.4387,0.7877,2018,"AL"
"36861",0.3113,0.4686,0.1038,0.3774,0.2343,2018,"AL"
"36862",0.5896,0.5314,0.4135,0.9403,0.7563,2018,"AL"
"36863",0.5126,0.6698,0.7343,0.8097,0.761,2018,"AL"
"36865",0.8019,0.9371,0.4827,0,0.3978,2018,"AL"
"36866",0.566,0.673,0.3129,0.2453,0.4245,2018,"AL"
"36867",0.445,0.728,0.8538,0.8365,0.8035,2018,"AL"
"36869",0.7736,0.6745,0.956,0.9748,0.9513,2018,"AL"
"36870",0.3035,0.6132,0.6761,0.3805,0.4497,2018,"AL"
"36871",0.3333,0.4324,0.8711,0.3302,0.4607,2018,"AL"
"36874",0.1069,0.327,0.1903,0.1855,0.0912,2018,"AL"
"36875",0.217,0.5723,0.8396,0.2736,0.3774,2018,"AL"
"36877",0.2814,0.7469,0.206,0.5283,0.3994,2018,"AL"
"36879",0.0314,0.0503,0.9355,0.0975,0.0629,2018,"AL"
"36901",0.327,0.4575,0.533,0.3003,0.3381,2018,"AL"
"36904",0.4387,0.9701,0.3318,0.783,0.7531,2018,"AL"
"36907",0.805,0.8569,0.4764,0.1777,0.5896,2018,"AL"
"36908",0.2877,0.9245,0.1462,0.9119,0.6557,2018,"AL"
"36910",0,0.9764,0.5928,0.1258,0.1525,2018,"AL"
"36912",0.8003,0.5425,0.9969,0.6871,0.8884,2018,"AL"
"36913",0.4984,0.4748,0,0.1274,0.1541,2018,"AL"
"36915",0.4937,0.8758,0.1352,0.4544,0.4701,2018,"AL"
"36916",0.8097,0.478,0.4418,0.2972,0.544,2018,"AL"
"36919",0.8915,0.9638,0.3695,0.7013,0.8899,2018,"AL"
"36921",0.3758,0.6384,0.0723,0.2752,0.25,2018,"AL"
"36922",0.8113,0.7657,0.5126,0.6934,0.8129,2018,"AL"
"36925",0.9434,0.7956,0.5456,0.9969,0.978,2018,"AL"
"99501",0.3333,0.4872,0.7179,0.9231,0.641,2018,"AK"
"99502",0.0897,0.2479,0.6624,0.6709,0.312,2018,"AK"
"99503",0.4444,0.3077,0.7521,0.953,0.7051,2018,"AK"
"99504",0.2778,0.6624,0.688,0.8803,0.6239,2018,"AK"
"99505",0.235,0.1197,0.1838,0.4487,0.1538,2018,"AK"
"99506",0.1752,0.0513,0.5342,0.3333,0.1325,2018,"AK"
"99507",0.1368,0.1838,0.7051,0.8248,0.3675,2018,"AK"
"99508",0.3846,0.5513,0.7521,0.9274,0.7009,2018,"AK"
"99510",0.0299,0.0085,0.0983,0.1026,0.0043,2018,"AK"
"99513",NA,NA,NA,NA,NA,2018,"AK"
"99515",0.1111,0.3974,0.6709,0.7821,0.3846,2018,"AK"
"99516",0.047,0.1538,0.4957,0.2179,0.0983,2018,"AK"
"99517",0.141,0.265,0.7137,0.7564,0.3718,2018,"AK"
"99518",0.0684,0.1282,0.7479,0.5726,0.235,2018,"AK"
"99519",0,0.0299,0.0855,0.1026,0.0085,2018,"AK"
"99540",0.0385,0.0983,0.0769,0.0342,0.0256,2018,"AK"
"99546",0.4103,0.7308,0.8077,0.0726,0.3376,2018,"AK"
"99547",0.406,0.1923,0.4402,0.0513,0.141,2018,"AK"
"99548",0.7051,0.3462,0.3632,0.0427,0.2949,2018,"AK"
"99549",0.5641,0.1068,0.2692,0.1239,0.1795,2018,"AK"
"99550",0.4573,0.5427,0.7393,0.0684,0.3248,2018,"AK"
"99551",0.8162,0.6282,0.906,0.5214,0.8547,2018,"AK"
"99552",0.8248,0.5043,0.5043,0.312,0.5598,2018,"AK"
"99553",0.4274,0.0128,0.9017,0.5256,0.2692,2018,"AK"
"99554",0.9872,0.8803,0.9316,0.6538,0.9829,2018,"AK"
"99555",0.6068,0.6667,0.812,0.1496,0.5043,2018,"AK"
"99556",0.3632,0.6538,0.3889,0.2265,0.2607,2018,"AK"
"99557",0.6282,0.3761,0.6838,0.5085,0.6496,2018,"AK"
"99558",0.5128,0.7949,0.547,0.4744,0.5299,2018,"AK"
"99559",0.4915,0.3291,0.7863,0.9957,0.8333,2018,"AK"
"99561",0.812,0.6325,0.9915,0.4359,0.8632,2018,"AK"
"99563",0.6667,0.4915,0.7094,0.9103,0.8675,2018,"AK"
"99564",0.2906,0.0385,0.2393,0.7094,0.1966,2018,"AK"
"99565",0.2521,0.406,0.265,0.0171,0.0897,2018,"AK"
"99566",0.4615,0.7179,0.1923,0.1923,0.2778,2018,"AK"
"99567",0.1581,0.1496,0.4573,0.7051,0.2735,2018,"AK"
"99568",0.3504,0.453,0.0598,0.2094,0.1581,2018,"AK"
"99569",0.7735,0.1966,0.547,0.5043,0.5641,2018,"AK"
"99571",0.1709,0.2094,0.2222,0.4402,0.1624,2018,"AK"
"99572",0.1795,0.2265,0.0256,0.1197,0.0812,2018,"AK"
"99573",0.359,0.7692,0.5128,0.859,0.5983,2018,"AK"
"99574",0.0812,0.1581,0.4701,0.7906,0.265,2018,"AK"
"99575",0.9316,0.9829,0.4188,0.2051,0.7949,2018,"AK"
"99576",0.3419,0.859,0.6581,0.9615,0.7179,2018,"AK"
"99577",0.0641,0.188,0.4701,0.5983,0.2094,2018,"AK"
"99578",0.9188,0.5598,0.9786,0.3675,0.8761,2018,"AK"
"99579",0.1667,0.2179,0.2308,0.3248,0.1368,2018,"AK"
"99580",0.953,0.3675,0.547,0.2906,0.6795,2018,"AK"
"99581",0.8547,0.8248,0.859,0.4872,0.8718,2018,"AK"
"99583",0.0342,0.0598,0.2137,0.0214,0.0171,2018,"AK"
"99585",0.8761,0.7735,0.547,0.5684,0.8291,2018,"AK"
"99586",0.5214,0.4829,0.2051,0.1624,0.2564,2018,"AK"
"99587",0.0427,0.0214,0.359,0.3846,0.0641,2018,"AK"
"99588",0.2094,0.1667,0.1538,0.6368,0.2179,2018,"AK"
"99589",0.9487,0.3632,0.8889,0.5855,0.8846,2018,"AK"
"99590",0.906,0.4274,0.5385,0.2564,0.594,2018,"AK"
"99591",0.3077,0.4188,0.3376,0.0897,0.1709,2018,"AK"
"99602",0.6154,0.735,0.4188,0.188,0.4316,2018,"AK"
"99603",0.2735,0.5385,0.5043,0.7735,0.4274,2018,"AK"
"99604",0.9444,0.7009,0.7778,0.9829,0.9915,2018,"AK"
"99605",0.2821,0.2009,0.1709,0,0.0598,2018,"AK"
"99606",0.5983,0.812,0.8162,0.3034,0.6624,2018,"AK"
"99607",0.7308,0.8974,0.7821,0.2137,0.7094,2018,"AK"
"99609",0.9744,0.547,0.9615,0.3504,0.8932,2018,"AK"
"99610",0.3462,0.5897,0.0513,0.6282,0.2991,2018,"AK"
"99611",0.3974,0.8291,0.4145,0.8547,0.6154,2018,"AK"
"99612",0.3932,0.141,0.9359,0.9786,0.688,2018,"AK"
"99613",0.1282,0.3803,0.1667,0.8376,0.3205,2018,"AK"
"99614",0.9359,0.6068,0.9701,0.5342,0.9359,2018,"AK"
"99615",0.2479,0.4231,0.7692,0.9316,0.6068,2018,"AK"
"99620",0.9402,0.6496,0.8846,0.6325,0.9316,2018,"AK"
"99621",0.8889,0.7222,0.8718,0.5641,0.8889,2018,"AK"
"99622",0.7009,0.6026,0.9829,0.3889,0.7821,2018,"AK"
"99624",0.6239,0.3034,0.2179,0.4103,0.3889,2018,"AK"
"99625",0.8846,0.9957,0.4274,0.1966,0.7991,2018,"AK"
"99626",0.8632,0.3846,0.8462,0.5513,0.8462,2018,"AK"
"99627",0.5,0.9444,0.2308,0.4786,0.4701,2018,"AK"
"99628",0.5171,0.2137,0.735,0.641,0.5214,2018,"AK"
"99630",0.6795,0.6111,0.9188,0.141,0.5556,2018,"AK"
"99631",0.0513,0.1624,0.0769,0,0.0299,2018,"AK"
"99632",0.7607,0.5556,0.9103,0.9359,0.953,2018,"AK"
"99633",0.0726,0.2949,0.2094,0.8761,0.2863,2018,"AK"
"99634",0.8974,0.9316,0.8248,0.2393,0.8419,2018,"AK"
"99636",0.7393,0.3718,0.8675,0.9573,0.9231,2018,"AK"
"99637",0.7991,0.8333,0.9402,0.3205,0.8248,2018,"AK"
"99638",0.4188,0.2991,0.2521,0.1966,0.2051,2018,"AK"
"99639",0.4017,0.6923,0.1197,0.5,0.3162,2018,"AK"
"99640",0.7436,0.6838,0.3462,0.2991,0.5385,2018,"AK"
"99641",0.9658,0.2009,0.9701,0.812,0.9573,2018,"AK"
"99643",0.594,0.9103,0.2821,0.1368,0.406,2018,"AK"
"99644",0.7094,0.5128,0.2991,0.2308,0.4103,2018,"AK"
"99645",0.2692,0.3333,0.3846,0.735,0.3419,2018,"AK"
"99647",0.312,0.0556,0.547,0.0256,0.0769,2018,"AK"
"99648",0.9145,0.7607,0.4957,0.1282,0.6282,2018,"AK"
"99649",0.4957,0.4744,0.2521,0.4658,0.3462,2018,"AK"
"99650",0.9701,0.5855,0.9444,0.3376,0.8803,2018,"AK"
"99651",0.7222,0.4316,0.9957,0.0556,0.5256,2018,"AK"
"99652",0.453,0.5684,0.3974,0.4444,0.3761,2018,"AK"
"99653",0.1325,0.1154,0.1154,0.0769,0.0684,2018,"AK"
"99654",0.3547,0.4786,0.6026,0.6966,0.453,2018,"AK"
"99655",0.8291,0.6197,0.7991,1,0.9957,2018,"AK"
"99656",0.5684,0.1026,0.2436,0.2949,0.2222,2018,"AK"
"99657",0.9274,0.5171,0.4829,0.4274,0.735,2018,"AK"
"99658",0.8077,0.7863,0.7906,0.7863,0.9274,2018,"AK"
"99659",0.8462,0.7821,0.4915,0.594,0.8077,2018,"AK"
"99660",0.3248,0.7265,0.8547,0.7009,0.5855,2018,"AK"
"99661",0.3803,0.312,0.8419,0.8718,0.6538,2018,"AK"
"99662",1,0.8846,0.9274,0.6923,0.9872,2018,"AK"
"99663",0.1068,0.7906,0.1453,0.5385,0.2521,2018,"AK"
"99664",0.3034,0.1752,0.6538,0.8462,0.4402,2018,"AK"
"99665",0.7179,0.2479,0.859,0.6111,0.7393,2018,"AK"
"99666",0.9915,1,0.9658,0.3974,1,2018,"AK"
"99667",0.5556,0.0897,0,0.2607,0.1496,2018,"AK"
"99668",0.6966,0.7094,0.2906,0.3803,0.5171,2018,"AK"
"99669",0.2051,0.4573,0.3547,0.7692,0.3547,2018,"AK"
"99670",0.6026,0.359,0.3162,0.0299,0.2393,2018,"AK"
"99671",0.859,0.9188,0.3932,0.9188,0.9402,2018,"AK"
"99672",0.3291,0.5,0.0385,0.7179,0.3034,2018,"AK"
